atm_id,observation_time,bank_id,district_id,latitude,longitude,atm_type,is_active,hour,day_of_week,is_weekend,complaints_last_1h,complaints_last_6h,complaints_last_24h,withdrawals_last_1h,withdrawals_last_6h,withdrawals_last_24h,withdrawal_count,total_withdrawal_amount,average_withdrawal,unique_accounts,transaction_velocity,complaints_1km,complaints_3km,fraud_events_1km,fraud_events_3km,distance_from_recent_fraud,historical_fraud_count,historical_hotspot_score,future_fraud_withdrawals_3h,target
ATM0039,2026-01-07 17:16:47,BANK002,DIST008,28.975245,77.724886,OFFSITE,True,17,2,0,1,13,48,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,4,22,0,0,59.32697313568165,0,0.0,0,0
ATM0467,2026-01-07 17:17:59,BANK008,DIST012,26.755174,83.368946,OFFSITE,True,17,2,0,1,13,47,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,5,11,0,0,618.7035643022983,0,0.0,0,0
ATM0306,2026-01-07 17:37:02,BANK002,DIST007,27.188495,78.017689,ONSITE,True,17,2,0,1,13,47,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,0,4,0,0,159.44178815214414,0,0.0,0,0
ATM0327,2026-01-07 17:39:22,BANK008,DIST008,28.967647,77.726079,OFFSITE,True,17,2,0,1,13,47,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,5,17,0,0,58.66635170317716,0,0.0,0,0
ATM0432,2026-01-07 17:43:35,BANK001,DIST019,25.157118,82.497538,OFFSITE,True,17,2,0,1,13,47,0,0,0,0,0.0,0.0,0,0.0,1,1,0,0,627.8780147932059,0,0.0,0,0
ATM0184,2026-01-07 17:45:30,BANK001,DIST001,25.37785,82.956464,OFFSITE,True,17,2,0,1,13,47,1,1,1,1,500.0,500.0,1,0.1666666666666666,1,3,0,0,651.0842501944431,0,0.0,0,0
ATM0284,2026-01-07 17:55:14,BANK002,DIST002,26.877842,80.982354,ONSITE,True,17,2,0,1,12,47,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,1,9,7,7,396.0901075007916,0,0.0,0,0
ATM0045,2026-01-07 17:55:32,BANK006,DIST003,26.436131,80.316237,OFFSITE,True,17,2,0,1,12,47,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,4,16,0,0,368.41912905324784,0,0.0,0,0
ATM0301,2026-01-07 18:03:30,BANK010,DIST016,29.480813,77.708494,ONSITE,True,18,2,0,0,12,47,1,1,2,1,5000.0,5000.0,1,0.1666666666666666,2,9,0,0,110.87886161183114,0,0.0,0,0
ATM0179,2026-01-07 18:05:11,BANK008,DIST008,28.976022,77.730214,OFFSITE,True,18,2,0,0,12,47,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,4,18,0,0,59.670308715490044,0,0.0,0,0
ATM0190,2026-01-07 18:13:20,BANK001,DIST004,25.429494,81.904348,OFFSITE,True,18,2,0,1,13,48,1,2,2,2,4000.0,2000.0,2,0.3333333333333333,4,6,0,0,562.2668671996519,0,0.0,0,0
ATM0455,2026-01-07 18:16:40,BANK010,DIST018,27.161904,78.412589,ONSITE,True,18,2,0,1,13,47,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,2,4,0,0,180.12857874063033,0,0.0,0,0
ATM0046,2026-01-07 18:35:28,BANK009,DIST002,26.831874,80.914916,ONSITE,True,18,2,0,2,14,48,0,0,0,0,0.0,0.0,0,0.0,4,18,0,0,392.6875831503853,0,0.0,0,0
ATM0171,2026-01-07 18:42:24,BANK003,DIST001,25.327911,82.987951,ONSITE,True,18,2,0,2,14,48,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,5,12,0,0,656.8021736317544,0,0.0,0,0
ATM0253,2026-01-07 18:46:38,BANK009,DIST002,26.858878,81.000043,OFFSITE,True,18,2,0,2,14,48,0,0,0,0,0.0,0.0,0,0.0,1,10,0,0,398.6350093679602,0,0.0,0,0
ATM0051,2026-01-07 18:51:37,BANK003,DIST015,27.512672,77.668469,OFFSITE,True,18,2,0,2,14,48,0,0,0,0,0.0,0.0,0,0.0,3,6,0,0,114.63757625758224,0,0.0,0,0
ATM0075,2026-01-07 19:21:04,BANK003,DIST006,28.650715,77.377616,OFFSITE,True,19,2,0,2,14,46,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,4,17,0,0,15.084282846306014,0,0.0,0,0
ATM0424,2026-01-07 19:24:05,BANK010,DIST016,29.467993,77.711313,OFFSITE,True,19,2,0,2,14,46,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,2,14,0,0,109.57668601487276,0,0.0,0,0
ATM0138,2026-01-07 20:51:58,BANK010,DIST014,25.45463,78.577984,OFFSITE,True,20,2,0,1,13,46,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,2,8,0,0,359.74458797302515,0,0.0,0,0
ATM0023,2026-01-07 21:29:30,BANK009,DIST017,29.965328,77.534525,ONSITE,True,21,2,0,1,11,46,1,1,2,1,500.0,500.0,1,0.1666666666666666,2,11,0,0,161.3561573396939,0,0.0,0,0
ATM0471,2026-01-07 21:50:14,BANK006,DIST012,26.75599,83.373621,ONSITE,True,21,2,0,1,9,47,1,1,2,1,1500.0,1500.0,1,0.1666666666666666,3,13,0,0,619.109452652878,0,0.0,0,0
ATM0231,2026-01-07 22:05:49,BANK004,DIST018,27.166549,78.394681,OFFSITE,True,22,2,0,1,8,46,1,1,2,1,1500.0,1500.0,1,0.1666666666666666,0,4,0,0,178.73627003370177,0,0.0,0,0
ATM0480,2026-01-07 22:27:39,BANK006,DIST001,25.369443,82.959366,OFFSITE,True,22,2,0,1,7,46,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,2,4,0,0,651.8453637200204,0,0.0,0,0
ATM0387,2026-01-07 23:03:19,BANK008,DIST008,28.970855,77.73145,OFFSITE,True,23,2,0,1,7,47,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,7,15,0,0,59.24482658360281,0,0.0,0,0
ATM0163,2026-01-07 23:37:04,BANK010,DIST002,26.885547,80.991237,OFFSITE,True,23,2,0,1,7,46,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,1,10,0,7,396.4625609749591,0,0.0,0,0
ATM0049,2026-01-08 01:30:24,BANK010,DIST011,28.840662,78.761729,OFFSITE,True,1,3,0,3,11,48,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,4,8,7,7,136.57163140837807,0,0.0,0,0
ATM0324,2026-01-08 03:05:57,BANK008,DIST010,27.9154,78.077877,ONSITE,True,3,3,0,0,11,44,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,3,13,0,0,93.61964457407578,0,0.0,0,0
ATM0307,2026-01-08 04:00:12,BANK002,DIST002,26.878308,80.988221,ONSITE,True,4,3,0,2,12,45,0,0,0,0,0.0,0.0,0,0.0,2,12,7,7,396.5783558610717,0,0.0,0,0
ATM0374,2026-01-08 04:02:07,BANK002,DIST008,28.98978,77.700955,ONSITE,True,4,3,0,2,12,45,1,1,2,1,1000.0,1000.0,1,0.1666666666666666,10,16,7,7,59.573844273776025,0,0.0,0,0
ATM0093,2026-01-08 07:19:13,BANK002,DIST002,26.834069,80.927789,OFFSITE,True,7,3,0,2,6,40,0,0,0,0,0.0,0.0,0,0.0,6,20,0,0,393.6824807081332,0,0.0,0,0
ATM0014,2026-01-08 07:41:33,BANK009,DIST015,27.465267,77.630597,OFFSITE,True,7,3,0,1,6,39,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,0,1,0,0,119.05602617240388,0,0.0,0,0
ATM0008,2026-01-08 08:11:06,BANK010,DIST001,25.315999,82.989737,OFFSITE,True,8,3,0,2,6,39,1,1,2,1,8000.0,8000.0,1,0.1666666666666666,4,17,0,0,657.6911036921791,0,0.0,0,0
ATM0198,2026-01-08 08:12:08,BANK003,DIST014,25.439859,78.560845,ONSITE,False,8,3,0,2,6,39,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,2,9,0,0,360.7628089358834,0,0.0,0,0
ATM0262,2026-01-08 08:30:46,BANK010,DIST006,28.641864,77.349301,OFFSITE,True,8,3,0,1,6,38,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,4,28,0,0,15.003260237548991,0,0.0,0,0
ATM0189,2026-01-08 08:58:59,BANK005,DIST012,26.791554,83.39515,OFFSITE,True,8,3,0,2,8,38,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,1,8,0,0,619.7950227940466,0,0.0,0,0
ATM0019,2026-01-08 09:04:30,BANK007,DIST017,29.962811,77.541621,ONSITE,True,9,3,0,2,8,37,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,3,10,0,0,161.12981524264688,0,0.0,0,0
ATM0282,2026-01-08 09:12:43,BANK005,DIST002,26.858573,81.002751,ONSITE,True,9,3,0,2,8,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,2,12,0,0,398.88746131777367,0,0.0,0,0
ATM0418,2026-01-08 09:30:25,BANK006,DIST012,26.788876,83.399139,ONSITE,True,9,3,0,2,6,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,1,8,0,0,620.2674637265051,0,0.0,0,0
ATM0100,2026-01-08 09:56:00,BANK003,DIST019,25.140772,82.566779,ONSITE,True,9,3,0,2,8,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,1,0,0,634.5119374797805,0,0.0,0,0
ATM0403,2026-01-08 10:06:33,BANK006,DIST001,25.280528,82.999071,ONSITE,True,10,3,0,2,8,39,0,0,0,0,0.0,0.0,0,0.0,2,8,0,0,660.680892381495,0,0.0,0,0
ATM0328,2026-01-08 10:09:39,BANK002,DIST015,27.489439,77.669984,OFFSITE,True,10,3,0,2,8,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,6,0,0,117.19149252529868,0,0.0,0,0
ATM0409,2026-01-08 10:16:29,BANK007,DIST002,26.85844,80.940886,OFFSITE,True,10,3,0,3,9,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,2,7,0,0,393.5053647077288,0,0.0,0,0
ATM0017,2026-01-08 10:23:18,BANK001,DIST016,29.471459,77.707498,OFFSITE,True,10,3,0,3,9,40,0,0,0,0,0.0,0.0,0,0.0,1,13,0,0,109.85001684275868,0,0.0,0,0
ATM0462,2026-01-08 10:25:45,BANK010,DIST009,28.366965,79.42212,ONSITE,True,10,3,0,3,9,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,0,2,0,0,197.36379738434547,0,0.0,0,0
ATM0355,2026-01-08 10:48:12,BANK010,DIST008,28.991254,77.703127,ONSITE,True,10,3,0,2,9,40,0,0,0,0,0.0,0.0,0,0.0,10,16,7,7,59.818615225006326,0,0.0,0,0
ATM0226,2026-01-08 10:53:40,BANK008,DIST008,28.999599,77.703569,ONSITE,True,10,3,0,1,9,40,0,0,0,0,0.0,0.0,0,0.0,5,15,7,7,60.65584786581027,0,0.0,0,0
ATM0478,2026-01-08 11:01:09,BANK007,DIST006,28.683891,77.453108,ONSITE,True,11,3,0,1,9,40,0,0,0,0,0.0,0.0,0,0.0,0,4,0,0,18.876439926900403,0,0.0,0,0
ATM0147,2026-01-08 11:09:47,BANK009,DIST018,27.165217,78.406098,OFFSITE,True,11,3,0,2,10,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,3,4,0,0,179.47068886279698,0,0.0,0,0
ATM0192,2026-01-08 11:13:26,BANK001,DIST013,26.779173,82.139264,OFFSITE,True,11,3,0,2,10,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,2,0,0,504.2300376383094,0,0.0,0,0
ATM0114,2026-01-08 11:13:57,BANK004,DIST019,25.141157,82.573677,ONSITE,True,11,3,0,2,10,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,1,0,0,635.037504235708,0,0.0,0,0
ATM0097,2026-01-08 11:14:14,BANK010,DIST014,25.448815,78.58585,ONSITE,False,11,3,0,2,10,41,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,1,8,0,0,360.60866376653695,0,0.0,0,0
ATM0003,2026-01-08 11:30:18,BANK002,DIST001,25.362096,82.959374,OFFSITE,True,11,3,0,1,9,41,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,2,5,0,0,652.2998513237379,0,0.0,0,0
ATM0182,2026-01-08 11:33:06,BANK003,DIST008,28.991612,77.702746,ONSITE,False,11,3,0,1,9,41,0,0,0,0,0.0,0.0,0,0.0,10,16,7,7,59.83592599064124,0,0.0,0,0
ATM0426,2026-01-08 11:33:25,BANK001,DIST001,25.294361,82.995857,OFFSITE,True,11,3,0,1,9,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,2,14,0,0,659.5489820249687,0,0.0,0,0
ATM0408,2026-01-08 11:35:45,BANK009,DIST001,25.301142,82.987366,ONSITE,True,11,3,0,1,9,41,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,3,18,0,0,658.4192896005842,0,0.0,0,0
ATM0288,2026-01-08 11:36:25,BANK003,DIST013,26.768678,82.133492,OFFSITE,True,11,3,0,1,9,41,0,0,0,0,0.0,0.0,0,0.0,0,2,0,0,504.1745625025696,0,0.0,0,0
ATM0190,2026-01-08 11:38:29,BANK001,DIST004,25.429494,81.904348,OFFSITE,True,11,3,0,1,9,41,1,1,3,1,8000.0,8000.0,1,0.1666666666666666,4,6,0,0,562.2668671996519,0,0.0,0,0
ATM0232,2026-01-08 11:45:01,BANK005,DIST020,25.760836,82.700106,OFFSITE,True,11,3,0,1,9,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,1,0,0,606.4684778421199,0,0.0,0,0
ATM0190,2026-01-08 11:46:37,BANK001,DIST004,25.429494,81.904348,OFFSITE,True,11,3,0,1,9,41,1,1,3,1,8000.0,8000.0,1,0.1666666666666666,4,6,0,0,562.2668671996519,0,0.0,0,0
ATM0303,2026-01-08 11:50:31,BANK007,DIST008,28.994345,77.696825,ONSITE,True,11,3,0,1,9,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,4,15,7,7,59.83216317382283,0,0.0,0,0
ATM0357,2026-01-08 11:55:52,BANK001,DIST001,25.313647,82.980551,OFFSITE,True,11,3,0,1,9,40,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,2,17,0,0,657.072378066189,0,0.0,0,0
ATM0093,2026-01-08 11:59:24,BANK002,DIST002,26.834069,80.927789,OFFSITE,True,11,3,0,1,9,40,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,6,20,0,0,393.6824807081332,0,0.0,0,0
ATM0373,2026-01-08 12:01:14,BANK002,DIST008,28.964329,77.735562,OFFSITE,True,12,3,0,1,9,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,5,12,0,0,58.84485160435278,0,0.0,0,0
ATM0260,2026-01-08 12:13:08,BANK003,DIST012,26.763609,83.377553,OFFSITE,True,12,3,0,0,9,40,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,4,16,0,0,619.1901970661255,0,0.0,0,0
ATM0046,2026-01-08 12:19:18,BANK009,DIST002,26.831874,80.914916,ONSITE,True,12,3,0,0,9,40,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,4,19,0,0,392.6875831503853,0,0.0,0,0
ATM0470,2026-01-08 12:19:40,BANK008,DIST011,28.813862,78.73705,OFFSITE,True,12,3,0,0,9,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,2,5,0,0,133.50123157759842,0,0.0,0,0
ATM0180,2026-01-08 12:22:40,BANK008,DIST009,28.406914,79.354583,ONSITE,True,12,3,0,0,9,40,0,0,0,0,0.0,0.0,0,0.0,1,5,0,0,190.40957231363532,0,0.0,0,0
ATM0113,2026-01-08 12:29:24,BANK001,DIST016,29.460435,77.713004,OFFSITE,True,12,3,0,0,8,40,1,1,2,1,1000.0,1000.0,1,0.1666666666666666,3,12,0,0,108.8115360458945,0,0.0,0,0
ATM0045,2026-01-08 12:29:29,BANK006,DIST003,26.436131,80.316237,OFFSITE,True,12,3,0,0,8,40,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,4,16,0,0,368.41912905324784,0,0.0,0,0
ATM0313,2026-01-08 12:33:39,BANK009,DIST006,28.644142,77.342483,ONSITE,True,12,3,0,0,8,40,0,0,0,0,0.0,0.0,0,0.0,8,24,0,0,15.510344136661718,0,0.0,0,0
ATM0176,2026-01-08 12:44:57,BANK010,DIST005,28.574261,77.310396,ONSITE,True,12,3,0,0,8,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,3,7,0,0,11.622693128888692,0,0.0,0,0
ATM0146,2026-01-08 12:58:38,BANK008,DIST015,27.46838,77.632337,ONSITE,True,12,3,0,2,10,42,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,0,1,0,0,118.74673542409244,0,0.0,0,0
ATM0149,2026-01-08 12:59:49,BANK002,DIST008,28.992707,77.700466,OFFSITE,True,12,3,0,2,10,42,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,8,15,7,7,59.8378075119839,7,25.925925925925924,0,0
ATM0422,2026-01-08 13:02:09,BANK007,DIST010,27.912949,78.077884,OFFSITE,True,13,3,0,2,10,41,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,4,13,0,0,93.81597395053736,0,0.0,0,0
ATM0266,2026-01-08 13:04:39,BANK007,DIST016,29.482539,77.705613,ONSITE,True,13,3,0,2,10,41,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,3,9,0,0,110.99138417063482,0,0.0,0,0
ATM0347,2026-01-08 13:23:36,BANK003,DIST004,25.390155,81.868543,ONSITE,True,13,3,0,2,9,41,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,3,7,0,0,562.2175154798225,0,0.0,0,0
ATM0456,2026-01-08 13:27:58,BANK006,DIST014,25.463169,78.575861,ONSITE,True,13,3,0,2,9,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,2,7,0,0,358.7765255403239,0,0.0,0,0
ATM0173,2026-01-08 13:29:22,BANK008,DIST006,28.685919,77.4515,ONSITE,True,13,3,0,2,9,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,0,4,0,0,19.063250064371527,0,0.0,0,0
ATM0175,2026-01-08 13:37:16,BANK010,DIST001,25.377355,83.020086,OFFSITE,True,13,3,0,2,9,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,1,4,0,0,656.4433244480844,0,0.0,0,0
ATM0279,2026-01-08 13:46:49,BANK009,DIST003,26.473378,80.344007,ONSITE,True,13,3,0,1,9,40,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,1,2,6,6,367.9426462663847,0,0.0,0,0
ATM0243,2026-01-08 13:52:45,BANK008,DIST015,27.478619,77.629341,OFFSITE,True,13,3,0,1,10,41,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,0,1,0,0,117.57343938622088,0,0.0,0,0
ATM0476,2026-01-08 13:54:28,BANK003,DIST002,26.822476,80.909615,ONSITE,True,13,3,0,1,9,41,1,1,2,1,1000.0,1000.0,1,0.1666666666666666,6,18,0,0,392.7425360923494,0,0.0,0,0
ATM0133,2026-01-08 14:03:21,BANK002,DIST001,25.301257,82.98706,ONSITE,True,14,3,0,1,9,41,0,0,0,0,0.0,0.0,0,0.0,3,19,0,0,658.3866526291324,0,0.0,0,0
ATM0139,2026-01-08 14:07:09,BANK005,DIST010,27.909797,78.08291,OFFSITE,True,14,3,0,1,9,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,2,13,0,0,94.411220246225,0,0.0,0,0
ATM0123,2026-01-08 14:13:15,BANK006,DIST007,27.198969,78.005016,OFFSITE,True,14,3,0,1,9,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,2,3,0,0,157.89618385295614,0,0.0,0,0
ATM0415,2026-01-08 14:14:18,BANK007,DIST012,26.763833,83.368135,OFFSITE,True,14,3,0,1,9,41,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,4,13,0,0,618.3017092530954,0,0.0,0,0
ATM0488,2026-01-08 14:18:16,BANK010,DIST017,29.971266,77.555438,OFFSITE,True,14,3,0,1,9,41,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,1,7,0,0,162.1774671162077,0,0.0,0,0
ATM0369,2026-01-08 14:20:54,BANK008,DIST011,28.847701,78.754588,ONSITE,True,14,3,0,1,9,41,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,4,7,7,7,136.10389587560772,0,0.0,0,0
ATM0138,2026-01-08 14:22:35,BANK010,DIST014,25.45463,78.577984,OFFSITE,True,14,3,0,1,9,41,1,1,2,1,500.0,500.0,1,0.1666666666666666,2,8,0,0,359.74458797302515,0,0.0,0,0
ATM0447,2026-01-08 14:33:43,BANK006,DIST003,26.491455,80.255448,OFFSITE,True,14,3,0,1,9,40,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,2,4,0,0,359.8367786629688,0,0.0,0,0
ATM0234,2026-01-08 14:43:41,BANK004,DIST014,25.45652,78.577159,ONSITE,True,14,3,0,1,9,39,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,2,8,0,0,359.51900980249764,0,0.0,0,0
ATM0484,2026-01-08 14:48:53,BANK004,DIST017,29.947142,77.532496,OFFSITE,True,14,3,0,0,9,39,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,3,6,0,0,159.3250121863304,0,0.0,0,0
ATM0129,2026-01-08 14:50:47,BANK003,DIST008,28.99449,77.702211,ONSITE,True,14,3,0,0,8,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,7,15,7,7,60.09278312082509,0,0.0,0,0
ATM0491,2026-01-08 14:57:27,BANK004,DIST010,27.919928,78.095914,OFFSITE,False,14,3,0,0,7,39,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,6,12,0,0,94.50568548355989,0,0.0,0,0
ATM0311,2026-01-08 14:57:45,BANK002,DIST016,29.459755,77.721337,ONSITE,True,14,3,0,0,7,39,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,4,11,0,0,108.96059766649492,0,0.0,0,0
ATM0378,2026-01-08 14:59:27,BANK010,DIST014,25.435544,78.555407,OFFSITE,True,14,3,0,0,7,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,8,0,0,361.0491863782846,0,0.0,0,0
ATM0451,2026-01-08 15:00:34,BANK004,DIST008,28.967133,77.730973,ONSITE,True,15,3,0,0,7,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,7,13,0,0,58.86927580686081,0,0.0,0,0
ATM0436,2026-01-08 15:04:27,BANK007,DIST005,28.514235,77.408437,OFFSITE,True,15,3,0,0,7,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,2,8,5,5,0.5034011794760133,0,0.0,0,0
ATM0223,2026-01-08 15:08:01,BANK008,DIST005,28.517339,77.409415,OFFSITE,True,15,3,0,1,8,40,0,0,0,0,0.0,0.0,0,0.0,5,8,5,5,0.171998798871444,0,0.0,0,0
ATM0233,2026-01-08 15:16:52,BANK002,DIST004,25.382412,81.865005,OFFSITE,True,15,3,0,1,8,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,0,7,0,0,562.4870221630616,0,0.0,0,0
ATM0023,2026-01-08 15:22:03,BANK009,DIST017,29.965328,77.534525,ONSITE,True,15,3,0,1,8,39,1,1,2,1,1000.0,1000.0,1,0.1666666666666666,2,11,0,0,161.3561573396939,0,0.0,0,0
ATM0162,2026-01-08 15:24:46,BANK006,DIST002,26.831826,80.923845,OFFSITE,True,15,3,0,1,8,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,6,20,0,0,393.4628361433805,0,0.0,0,0
ATM0495,2026-01-08 15:26:38,BANK006,DIST007,27.160899,78.030661,OFFSITE,True,15,3,0,2,9,40,0,0,1,0,0.0,0.0,0,0.0,0,12,0,4,162.76745401066484,0,0.0,0,0
ATM0069,2026-01-08 15:31:13,BANK002,DIST001,25.305141,83.016307,OFFSITE,True,15,3,0,2,9,39,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,0,11,0,0,660.5805107890027,0,0.0,0,0
ATM0095,2026-01-08 15:36:45,BANK002,DIST012,26.797772,83.392613,ONSITE,True,15,3,0,2,9,37,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,1,4,0,0,619.3279465252983,0,0.0,0,0
ATM0155,2026-01-08 15:44:29,BANK003,DIST001,25.33644,82.993901,ONSITE,True,15,3,0,2,8,37,0,0,0,0,0.0,0.0,0,0.0,1,10,0,0,656.7700307351648,0,0.0,0,0
ATM0127,2026-01-08 15:51:12,BANK009,DIST003,26.416923,80.336205,OFFSITE,True,15,3,0,2,7,36,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,5,18,0,0,371.3127659230389,0,0.0,0,0
ATM0135,2026-01-08 15:56:31,BANK001,DIST008,28.990947,77.697477,OFFSITE,True,15,3,0,2,7,36,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,6,15,7,7,59.52812102150017,0,0.0,0,0
ATM0405,2026-01-08 16:03:49,BANK002,DIST013,26.806502,82.207377,OFFSITE,True,16,3,0,2,7,36,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,0,1,0,0,509.2335883114973,0,0.0,0,0
ATM0169,2026-01-08 16:08:15,BANK006,DIST003,26.495853,80.262178,OFFSITE,True,16,3,0,1,7,35,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,2,4,0,0,360.04444253402755,0,0.0,0,0
ATM0198,2026-01-08 16:12:48,BANK003,DIST014,25.439859,78.560845,ONSITE,False,16,3,0,1,7,35,1,1,2,1,1500.0,1500.0,1,0.1666666666666666,2,9,0,0,360.7628089358834,0,0.0,0,0
ATM0018,2026-01-08 16:20:09,BANK002,DIST005,28.477899,77.506509,OFFSITE,True,16,3,0,1,6,34,0,0,0,0,0.0,0.0,0,0.0,4,11,0,0,10.368276744497326,0,0.0,0,0
ATM0410,2026-01-08 16:29:21,BANK001,DIST009,28.415599,79.359233,OFFSITE,False,16,3,0,2,8,36,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,1,5,0,0,190.79515488698075,0,0.0,0,0
ATM0047,2026-01-08 16:30:56,BANK008,DIST011,28.815673,78.736228,OFFSITE,True,16,3,0,2,8,36,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,2,5,0,0,133.47217502501522,0,0.0,0,0
ATM0256,2026-01-08 16:37:47,BANK005,DIST020,25.756836,82.689371,OFFSITE,True,16,3,0,2,8,36,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,0,2,0,0,605.7857431750364,0,0.0,0,0
ATM0053,2026-01-08 16:44:16,BANK004,DIST011,28.811379,78.744702,ONSITE,True,16,3,0,3,9,37,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,2,6,0,0,134.15908192998768,0,0.0,0,0
ATM0102,2026-01-08 16:46:42,BANK010,DIST001,25.311368,83.008272,OFFSITE,True,16,3,0,3,9,37,1,1,1,1,500.0,500.0,1,0.1666666666666666,1,16,0,0,659.523766012492,0,0.0,0,0
ATM0195,2026-01-08 16:48:45,BANK002,DIST015,27.465792,77.630918,OFFSITE,True,16,3,0,3,9,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,0,1,0,0,119.00432488554246,0,0.0,0,0
ATM0235,2026-01-08 16:49:54,BANK001,DIST017,29.943133,77.522132,ONSITE,True,16,3,0,3,9,37,1,1,1,1,500.0,500.0,1,0.1666666666666666,1,5,0,0,158.8089350959647,0,0.0,0,0
ATM0124,2026-01-08 16:55:06,BANK004,DIST011,28.844385,78.760623,OFFSITE,True,16,3,0,3,9,37,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,5,8,7,7,136.57460575381444,0,0.0,0,0
ATM0428,2026-01-08 17:02:37,BANK010,DIST003,26.420039,80.345952,OFFSITE,True,17,3,0,3,9,36,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,5,14,0,0,371.83988963584704,0,0.0,0,0
