transaction_id,transaction_reference,transaction_time,amount,transaction_type,account_id,atm_id,latitude,longitude,risk_label,complaint_id,timestamp
TXN00025850,TXN-2026-025850,2026-02-22 13:42:44,3000.0,WITHDRAWAL,ACC000051,ATM0092,27.160455,78.045019,0,,2026-02-22 13:42:44
TXN00023846,TXN-2026-023846,2026-02-22 13:43:47,500.0,WITHDRAWAL,ACC002416,ATM0414,29.936506,77.535286,0,,2026-02-22 13:43:47
TXN00003115,TXN-2026-003115,2026-02-22 13:50:32,1500.0,WITHDRAWAL,ACC007354,ATM0250,28.848767,78.754249,0,,2026-02-22 13:50:32
TXN00024377,TXN-2026-024377,2026-02-22 13:52:04,1000.0,WITHDRAWAL,ACC006473,ATM0091,25.431504,78.560956,0,,2026-02-22 13:52:04
TXN00024141,TXN-2026-024141,2026-02-22 13:59:42,3000.0,WITHDRAWAL,ACC002895,ATM0245,29.464028,77.724575,0,,2026-02-22 13:59:42
TXN00019506,TXN-2026-019506,2026-02-22 14:10:50,500.0,WITHDRAWAL,ACC008658,ATM0163,26.885547,80.991237,0,,2026-02-22 14:10:50
TXN00019807,TXN-2026-019807,2026-02-22 14:13:06,1000.0,WITHDRAWAL,ACC008037,ATM0300,26.499235,80.264113,0,,2026-02-22 14:13:06
TXN00021558,TXN-2026-021558,2026-02-22 14:13:09,4000.0,WITHDRAWAL,ACC002685,ATM0049,28.840662,78.761729,0,,2026-02-22 14:13:09
TXN00003743,TXN-2026-003743,2026-02-22 14:13:43,2000.0,WITHDRAWAL,ACC004071,ATM0137,26.859091,81.002553,0,,2026-02-22 14:13:43
TXN00003230,TXN-2026-003230,2026-02-22 14:14:43,2000.0,WITHDRAWAL,ACC001735,ATM0330,26.416154,80.341755,0,,2026-02-22 14:14:43
TXN00016080,TXN-2026-016080,2026-02-22 14:14:46,4000.0,WITHDRAWAL,ACC000378,ATM0430,27.166501,78.044891,0,,2026-02-22 14:14:46
TXN00012314,TXN-2026-012314,2026-02-22 14:15:26,1000.0,WITHDRAWAL,ACC004064,ATM0243,27.478619,77.629341,0,,2026-02-22 14:15:26
TXN00014043,TXN-2026-014043,2026-02-22 14:16:16,2000.0,WITHDRAWAL,ACC008483,ATM0446,27.468764,77.634706,0,,2026-02-22 14:16:16
TXN00026863,TXN-2026-026863,2026-02-22 14:32:46,4000.0,WITHDRAWAL,ACC002426,ATM0345,28.615496,77.361444,0,,2026-02-22 14:32:46
TXN00006346,TXN-2026-006346,2026-02-22 14:36:14,3000.0,TRANSFER,ACC008026,ATM0038,25.327533,82.989368,0,,2026-02-22 14:36:14
TXN00025464,TXN-2026-025464,2026-02-22 14:39:44,1000.0,WITHDRAWAL,ACC003148,ATM0252,25.168045,82.494793,0,,2026-02-22 14:39:44
TXN00019181,TXN-2026-019181,2026-02-22 14:41:19,2500.0,WITHDRAWAL,ACC006948,ATM0340,25.371123,82.970117,0,,2026-02-22 14:41:19
TXN00006428,TXN-2026-006428,2026-02-22 14:41:58,1500.0,WITHDRAWAL,ACC002523,ATM0456,25.463169,78.575861,0,,2026-02-22 14:41:58
TXN00010160,TXN-2026-010160,2026-02-22 14:43:21,2000.0,WITHDRAWAL,ACC003233,ATM0017,29.471459,77.707498,0,,2026-02-22 14:43:21
TXN00012611,TXN-2026-012611,2026-02-22 14:47:34,1500.0,WITHDRAWAL,ACC000482,ATM0217,25.389092,81.868669,0,,2026-02-22 14:47:34
TXN00020698,TXN-2026-020698,2026-02-22 14:48:54,500.0,WITHDRAWAL,ACC001257,ATM0331,26.792802,83.390314,0,,2026-02-22 14:48:54
TXN00007640,TXN-2026-007640,2026-02-22 14:53:20,500.0,WITHDRAWAL,ACC001855,ATM0498,28.996887,77.701098,0,,2026-02-22 14:53:20
TXN00028085,TXN-2026-028085,2026-02-22 15:16:49,3000.0,WITHDRAWAL,ACC008608,ATM0423,28.810252,78.742308,0,,2026-02-22 15:16:49
TXN00017274,TXN-2026-017274,2026-02-22 15:19:00,10000.0,WITHDRAWAL,ACC003371,ATM0295,28.679222,77.452596,0,,2026-02-22 15:19:00
TXN00017961,TXN-2026-017961,2026-02-22 15:21:06,3000.0,WITHDRAWAL,ACC008359,ATM0358,26.831436,80.92454,0,,2026-02-22 15:21:06
TXN00008806,TXN-2026-008806,2026-02-22 15:23:34,8000.0,WITHDRAWAL,ACC001310,ATM0048,28.47585,77.517342,0,,2026-02-22 15:23:34
TXN00026456,TXN-2026-026456,2026-02-22 15:26:02,2000.0,WITHDRAWAL,ACC000828,ATM0169,26.495853,80.262178,0,,2026-02-22 15:26:02
TXN00005712,TXN-2026-005712,2026-02-22 15:37:06,0.0,BALANCE_CHECK,ACC007361,ATM0102,25.311368,83.008272,0,,2026-02-22 15:37:06
TXN00011476,TXN-2026-011476,2026-02-22 15:39:57,8000.0,WITHDRAWAL,ACC001501,ATM0113,29.460435,77.713004,0,,2026-02-22 15:39:57
TXN00009272,TXN-2026-009272,2026-02-22 15:45:02,1000.0,WITHDRAWAL,ACC004999,ATM0384,25.460558,81.863607,0,,2026-02-22 15:45:02
TXN00009096,TXN-2026-009096,2026-02-22 16:19:24,1000.0,WITHDRAWAL,ACC001981,ATM0253,26.858878,81.000043,0,,2026-02-22 16:19:24
TXN00014764,TXN-2026-014764,2026-02-22 16:23:32,2000.0,WITHDRAWAL,ACC002614,ATM0115,27.920861,78.090481,0,,2026-02-22 16:23:32
TXN00021098,TXN-2026-021098,2026-02-22 16:24:49,1000.0,WITHDRAWAL,ACC001989,ATM0435,29.945508,77.522345,0,,2026-02-22 16:24:49
TXN00027623,TXN-2026-027623,2026-02-22 16:25:20,1500.0,WITHDRAWAL,ACC002505,ATM0006,27.151853,78.011989,0,,2026-02-22 16:25:20
TXN00003277,TXN-2026-003277,2026-02-22 16:26:34,4000.0,WITHDRAWAL,ACC006954,ATM0343,27.166882,78.04652,0,,2026-02-22 16:26:34
TXN00003340,TXN-2026-003340,2026-02-22 16:43:26,10000.0,WITHDRAWAL,ACC006882,ATM0368,28.457559,77.512466,0,,2026-02-22 16:43:26
TXN00006688,TXN-2026-006688,2026-02-22 16:59:00,10000.0,DEPOSIT,ACC000882,ATM0354,25.735365,82.6819,0,,2026-02-22 16:59:00
TXN00020435,TXN-2026-020435,2026-02-22 17:07:59,0.0,BALANCE_CHECK,ACC007217,ATM0044,26.798088,82.208085,0,,2026-02-22 17:07:59
TXN00011171,TXN-2026-011171,2026-02-22 17:44:00,4000.0,WITHDRAWAL,ACC004649,ATM0360,27.169257,78.411992,0,,2026-02-22 17:44:00
TXN00016232,TXN-2026-016232,2026-02-22 18:20:51,2000.0,WITHDRAWAL,ACC007043,ATM0473,28.477143,77.504416,0,,2026-02-22 18:20:51
TXN00018649,TXN-2026-018649,2026-02-22 18:21:14,1000.0,WITHDRAWAL,ACC004160,ATM0232,25.760836,82.700106,0,,2026-02-22 18:21:14
TXN00024984,TXN-2026-024984,2026-02-22 18:22:32,3000.0,WITHDRAWAL,ACC006953,ATM0355,28.991254,77.703127,0,,2026-02-22 18:22:32
TXN00007599,TXN-2026-007599,2026-02-22 18:23:16,0.0,BALANCE_CHECK,ACC000034,ATM0147,27.165217,78.406098,0,,2026-02-22 18:23:16
TXN00026842,TXN-2026-026842,2026-02-22 18:45:27,2000.0,WITHDRAWAL,ACC004974,ATM0203,26.866103,81.005852,0,,2026-02-22 18:45:27
TXN00005413,TXN-2026-005413,2026-02-22 18:55:41,0.0,BALANCE_CHECK,ACC002995,ATM0469,28.642485,77.377126,0,,2026-02-22 18:55:41
TXN00002564,TXN-2026-002564,2026-02-22 19:04:25,3000.0,WITHDRAWAL,ACC001562,ATM0191,28.843247,78.759854,0,,2026-02-22 19:04:25
TXN00015350,TXN-2026-015350,2026-02-22 19:05:32,0.0,BALANCE_CHECK,ACC002913,ATM0334,27.47058,77.637006,0,,2026-02-22 19:05:32
TXN00011515,TXN-2026-011515,2026-02-22 19:33:18,1000.0,WITHDRAWAL,ACC005305,ATM0080,25.159568,82.503038,0,,2026-02-22 19:33:18
TXN00013724,TXN-2026-013724,2026-02-22 19:35:52,0.0,BALANCE_CHECK,ACC007251,ATM0242,26.774596,83.390649,0,,2026-02-22 19:35:52
TXN00003336,TXN-2026-003336,2026-02-22 20:16:53,2500.0,WITHDRAWAL,ACC002151,ATM0004,28.556937,77.326752,0,,2026-02-22 20:16:53
TXN00012810,TXN-2026-012810,2026-02-22 21:32:39,2500.0,WITHDRAWAL,ACC002473,ATM0371,25.362182,82.959945,0,,2026-02-22 21:32:39
TXN00019832,TXN-2026-019832,2026-02-23 02:08:12,1000.0,WITHDRAWAL,ACC001030,ATM0133,25.301257,82.98706,0,,2026-02-23 02:08:12
TXN00013406,TXN-2026-013406,2026-02-23 02:21:04,2000.0,WITHDRAWAL,ACC002023,ATM0096,25.751679,82.698801,0,,2026-02-23 02:21:04
TXN00000487,TXN-2026-000487,2026-02-23 03:38:40,20000.0,WITHDRAWAL,ACC_MULE_0007,ATM0075,28.650715,77.377616,1,COMP000083,2026-02-23 03:38:40
TXN00000077,TXN-2026-000077,2026-02-23 03:46:59,10000.0,WITHDRAWAL,ACC_MULE_0245,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 03:46:59
TXN00000488,TXN-2026-000488,2026-02-23 03:49:06,25000.0,WITHDRAWAL,ACC_MULE_0044,ATM0075,28.650715,77.377616,1,COMP000083,2026-02-23 03:49:06
TXN00000489,TXN-2026-000489,2026-02-23 03:58:10,20000.0,WITHDRAWAL,ACC_MULE_0044,ATM0075,28.650715,77.377616,1,COMP000083,2026-02-23 03:58:10
TXN00000078,TXN-2026-000078,2026-02-23 03:59:36,10000.0,WITHDRAWAL,ACC_MULE_0245,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 03:59:36
TXN00000490,TXN-2026-000490,2026-02-23 04:04:11,10000.0,WITHDRAWAL,ACC_MULE_0103,ATM0075,28.650715,77.377616,1,COMP000083,2026-02-23 04:04:11
TXN00000079,TXN-2026-000079,2026-02-23 04:08:32,15000.0,WITHDRAWAL,ACC_MULE_0168,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 04:08:32
TXN00000491,TXN-2026-000491,2026-02-23 04:15:08,15000.0,WITHDRAWAL,ACC_MULE_0044,ATM0075,28.650715,77.377616,1,COMP000083,2026-02-23 04:15:08
TXN00000080,TXN-2026-000080,2026-02-23 04:20:37,20000.0,WITHDRAWAL,ACC_MULE_0245,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 04:20:37
TXN00000081,TXN-2026-000081,2026-02-23 04:32:26,10000.0,WITHDRAWAL,ACC_MULE_0245,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 04:32:26
TXN00000082,TXN-2026-000082,2026-02-23 04:37:25,15000.0,WITHDRAWAL,ACC_MULE_0245,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 04:37:25
TXN00001117,TXN-2026-001117,2026-02-23 04:37:41,25000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 04:37:41
TXN00000083,TXN-2026-000083,2026-02-23 04:45:27,25000.0,WITHDRAWAL,ACC_MULE_0053,ATM0001,28.679441,77.452595,1,COMP000014,2026-02-23 04:45:27
TXN00001118,TXN-2026-001118,2026-02-23 04:50:20,20000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 04:50:20
TXN00001119,TXN-2026-001119,2026-02-23 05:01:04,10000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:01:04
TXN00001120,TXN-2026-001120,2026-02-23 05:05:59,25000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:05:59
TXN00026048,TXN-2026-026048,2026-02-23 05:10:02,1000.0,WITHDRAWAL,ACC002772,ATM0015,26.885911,80.989439,0,,2026-02-23 05:10:02
TXN00001121,TXN-2026-001121,2026-02-23 05:11:53,20000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:11:53
TXN00001122,TXN-2026-001122,2026-02-23 05:16:58,10000.0,WITHDRAWAL,ACC_MULE_0056,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:16:58
TXN00001123,TXN-2026-001123,2026-02-23 05:29:14,25000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:29:14
TXN00017157,TXN-2026-017157,2026-02-23 05:29:43,0.0,BALANCE_CHECK,ACC002527,ATM0465,27.154173,78.01553,0,,2026-02-23 05:29:43
TXN00006434,TXN-2026-006434,2026-02-23 05:32:43,3000.0,TRANSFER,ACC006777,ATM0178,25.423373,81.904255,0,,2026-02-23 05:32:43
TXN00001124,TXN-2026-001124,2026-02-23 05:39:44,20000.0,WITHDRAWAL,ACC_MULE_0166,ATM0491,27.919928,78.095914,1,COMP000185,2026-02-23 05:39:44
TXN00005038,TXN-2026-005038,2026-02-23 06:06:37,2000.0,WITHDRAWAL,ACC000239,ATM0298,26.410524,80.340271,0,,2026-02-23 06:06:37
TXN00027744,TXN-2026-027744,2026-02-23 06:18:29,0.0,BALANCE_CHECK,ACC004315,ATM0012,25.149093,82.575409,0,,2026-02-23 06:18:29
TXN00024772,TXN-2026-024772,2026-02-23 08:16:17,2000.0,WITHDRAWAL,ACC008578,ATM0240,26.874257,80.978713,0,,2026-02-23 08:16:17
TXN00022521,TXN-2026-022521,2026-02-23 09:01:23,10000.0,WITHDRAWAL,ACC005716,ATM0233,25.382412,81.865005,0,,2026-02-23 09:01:23
TXN00002233,TXN-2026-002233,2026-02-23 09:08:51,2000.0,WITHDRAWAL,ACC002455,ATM0330,26.416154,80.341755,0,,2026-02-23 09:08:51
TXN00011509,TXN-2026-011509,2026-02-23 09:19:00,10000.0,WITHDRAWAL,ACC002071,ATM0190,25.429494,81.904348,0,,2026-02-23 09:19:00
TXN00015281,TXN-2026-015281,2026-02-23 09:20:40,10000.0,DEPOSIT,ACC005553,ATM0245,29.464028,77.724575,0,,2026-02-23 09:20:40
TXN00029565,TXN-2026-029565,2026-02-23 09:32:56,2500.0,WITHDRAWAL,ACC001480,ATM0232,25.760836,82.700106,0,,2026-02-23 09:32:56
TXN00010442,TXN-2026-010442,2026-02-23 10:14:20,2500.0,WITHDRAWAL,ACC008860,ATM0297,25.451221,78.576638,0,,2026-02-23 10:14:20
TXN00010544,TXN-2026-010544,2026-02-23 10:30:42,1000.0,WITHDRAWAL,ACC005371,ATM0354,25.735365,82.6819,0,,2026-02-23 10:30:42
TXN00028246,TXN-2026-028246,2026-02-23 10:31:18,2000.0,WITHDRAWAL,ACC002256,ATM0007,27.912611,78.072423,0,,2026-02-23 10:31:18
TXN00012786,TXN-2026-012786,2026-02-23 10:41:24,2000.0,DEPOSIT,ACC002304,ATM0415,26.763833,83.368135,0,,2026-02-23 10:41:24
TXN00020515,TXN-2026-020515,2026-02-23 10:46:18,1500.0,WITHDRAWAL,ACC004431,ATM0401,29.483443,77.705672,0,,2026-02-23 10:46:18
TXN00017546,TXN-2026-017546,2026-02-23 10:55:51,0.0,BALANCE_CHECK,ACC007571,ATM0059,27.500522,77.669286,0,,2026-02-23 10:55:51
TXN00003702,TXN-2026-003702,2026-02-23 11:00:56,1000.0,WITHDRAWAL,ACC000423,ATM0125,26.852494,81.000438,0,,2026-02-23 11:00:56
TXN00019458,TXN-2026-019458,2026-02-23 11:10:45,1500.0,WITHDRAWAL,ACC003409,ATM0433,29.963799,77.537386,0,,2026-02-23 11:10:45
TXN00029263,TXN-2026-029263,2026-02-23 11:16:50,2500.0,WITHDRAWAL,ACC003076,ATM0450,25.754695,82.688321,0,,2026-02-23 11:16:50
TXN00009756,TXN-2026-009756,2026-02-23 11:18:23,2500.0,WITHDRAWAL,ACC003356,ATM0003,25.362096,82.959374,0,,2026-02-23 11:18:23
TXN00013194,TXN-2026-013194,2026-02-23 11:26:23,1000.0,WITHDRAWAL,ACC006388,ATM0025,27.157507,78.403791,0,,2026-02-23 11:26:23
TXN00028951,TXN-2026-028951,2026-02-23 11:30:41,2000.0,WITHDRAWAL,ACC002204,ATM0472,28.478879,77.516063,0,,2026-02-23 11:30:41
TXN00011135,TXN-2026-011135,2026-02-23 11:39:21,1000.0,WITHDRAWAL,ACC003419,ATM0465,27.154173,78.01553,0,,2026-02-23 11:39:21
TXN00016877,TXN-2026-016877,2026-02-23 11:40:55,2000.0,WITHDRAWAL,ACC004449,ATM0154,28.621849,77.365447,0,,2026-02-23 11:40:55
TXN00028232,TXN-2026-028232,2026-02-23 11:44:14,0.0,BALANCE_CHECK,ACC000913,ATM0078,27.158513,78.418403,0,,2026-02-23 11:44:14
TXN00023102,TXN-2026-023102,2026-02-23 11:47:40,1000.0,WITHDRAWAL,ACC003539,ATM0078,27.158513,78.418403,0,,2026-02-23 11:47:40
TXN00009079,TXN-2026-009079,2026-02-23 11:50:10,2000.0,WITHDRAWAL,ACC007091,ATM0491,27.919928,78.095914,0,,2026-02-23 11:50:10
TXN00026546,TXN-2026-026546,2026-02-23 11:53:43,3000.0,TRANSFER,ACC003336,ATM0245,29.464028,77.724575,0,,2026-02-23 11:53:43
TXN00018126,TXN-2026-018126,2026-02-23 11:54:43,0.0,BALANCE_CHECK,ACC003962,ATM0404,27.472152,77.62754,0,,2026-02-23 11:54:43
TXN00002508,TXN-2026-002508,2026-02-23 11:54:58,3000.0,WITHDRAWAL,ACC008850,ATM0199,28.653776,77.374361,0,,2026-02-23 11:54:58
TXN00023369,TXN-2026-023369,2026-02-23 12:02:38,2000.0,DEPOSIT,ACC002025,ATM0276,28.353618,79.421188,0,,2026-02-23 12:02:38
TXN00007058,TXN-2026-007058,2026-02-23 12:05:35,2000.0,WITHDRAWAL,ACC001405,ATM0121,28.689908,77.452654,0,,2026-02-23 12:05:35
TXN00003121,TXN-2026-003121,2026-02-23 12:14:15,0.0,BALANCE_CHECK,ACC002996,ATM0412,25.427751,78.555468,0,,2026-02-23 12:14:15
TXN00010490,TXN-2026-010490,2026-02-23 12:28:23,2500.0,WITHDRAWAL,ACC000088,ATM0119,26.799346,80.915222,0,,2026-02-23 12:28:23
TXN00014022,TXN-2026-014022,2026-02-23 12:34:07,0.0,BALANCE_CHECK,ACC004001,ATM0167,25.433819,81.909868,0,,2026-02-23 12:34:07
TXN00008440,TXN-2026-008440,2026-02-23 12:34:58,1000.0,WITHDRAWAL,ACC001882,ATM0253,26.858878,81.000043,0,,2026-02-23 12:34:58
TXN00019099,TXN-2026-019099,2026-02-23 12:38:17,500.0,WITHDRAWAL,ACC007311,ATM0038,25.327533,82.989368,0,,2026-02-23 12:38:17
TXN00007508,TXN-2026-007508,2026-02-23 12:38:57,3000.0,WITHDRAWAL,ACC004241,ATM0337,27.481098,77.630859,0,,2026-02-23 12:38:57
TXN00003829,TXN-2026-003829,2026-02-23 12:51:46,2000.0,WITHDRAWAL,ACC004682,ATM0340,25.371123,82.970117,0,,2026-02-23 12:51:46
TXN00020606,TXN-2026-020606,2026-02-23 12:57:25,2000.0,WITHDRAWAL,ACC001628,ATM0125,26.852494,81.000438,0,,2026-02-23 12:57:25
TXN00003453,TXN-2026-003453,2026-02-23 12:57:33,2500.0,WITHDRAWAL,ACC000111,ATM0109,25.736477,82.672513,0,,2026-02-23 12:57:33
TXN00016593,TXN-2026-016593,2026-02-23 12:58:29,500.0,WITHDRAWAL,ACC006999,ATM0175,25.377355,83.020086,0,,2026-02-23 12:58:29
TXN00006872,TXN-2026-006872,2026-02-23 12:59:46,2000.0,WITHDRAWAL,ACC007610,ATM0258,26.783495,83.392968,0,,2026-02-23 12:59:46
TXN00018778,TXN-2026-018778,2026-02-23 13:02:58,3000.0,WITHDRAWAL,ACC006590,ATM0237,25.463787,81.838689,0,,2026-02-23 13:02:58
TXN00010013,TXN-2026-010013,2026-02-23 13:10:58,2000.0,WITHDRAWAL,ACC007382,ATM0119,26.799346,80.915222,0,,2026-02-23 13:10:58
TXN00014828,TXN-2026-014828,2026-02-23 13:11:28,1000.0,TRANSFER,ACC003638,ATM0443,28.357587,79.416855,0,,2026-02-23 13:11:28
TXN00014183,TXN-2026-014183,2026-02-23 13:12:18,500.0,WITHDRAWAL,ACC006257,ATM0309,29.464736,77.716414,0,,2026-02-23 13:12:18
TXN00023617,TXN-2026-023617,2026-02-23 13:22:10,5000.0,TRANSFER,ACC007341,ATM0497,25.377422,83.020112,0,,2026-02-23 13:22:10
TXN00012621,TXN-2026-012621,2026-02-23 13:25:02,0.0,BALANCE_CHECK,ACC007318,ATM0489,28.62837,77.36324,0,,2026-02-23 13:25:02
TXN00010073,TXN-2026-010073,2026-02-23 13:25:13,0.0,BALANCE_CHECK,ACC004917,ATM0150,28.615304,77.366339,0,,2026-02-23 13:25:13
TXN00013392,TXN-2026-013392,2026-02-23 14:01:05,8000.0,WITHDRAWAL,ACC006001,ATM0113,29.460435,77.713004,0,,2026-02-23 14:01:05
TXN00010864,TXN-2026-010864,2026-02-23 14:09:49,2000.0,WITHDRAWAL,ACC000691,ATM0236,26.759718,83.369117,0,,2026-02-23 14:09:49
TXN00019541,TXN-2026-019541,2026-02-23 14:11:27,0.0,BALANCE_CHECK,ACC001034,ATM0062,28.643825,77.36672,0,,2026-02-23 14:11:27
TXN00007750,TXN-2026-007750,2026-02-23 14:13:14,1000.0,WITHDRAWAL,ACC004016,ATM0334,27.47058,77.637006,0,,2026-02-23 14:13:14
TXN00002503,TXN-2026-002503,2026-02-23 14:25:27,3000.0,WITHDRAWAL,ACC006568,ATM0254,28.568185,77.322873,0,,2026-02-23 14:25:27
TXN00006156,TXN-2026-006156,2026-02-23 14:26:09,1000.0,WITHDRAWAL,ACC000849,ATM0453,26.425846,80.313003,0,,2026-02-23 14:26:09
TXN00013538,TXN-2026-013538,2026-02-23 14:26:34,3000.0,WITHDRAWAL,ACC007356,ATM0386,25.359044,82.962313,0,,2026-02-23 14:26:34
TXN00005450,TXN-2026-005450,2026-02-23 14:38:16,2000.0,WITHDRAWAL,ACC004144,ATM0200,26.801558,80.908504,0,,2026-02-23 14:38:16
TXN00026130,TXN-2026-026130,2026-02-23 14:38:22,500.0,WITHDRAWAL,ACC002197,ATM0018,28.477899,77.506509,0,,2026-02-23 14:38:22
TXN00016162,TXN-2026-016162,2026-02-23 14:45:25,1000.0,WITHDRAWAL,ACC001324,ATM0272,25.318135,82.981559,0,,2026-02-23 14:45:25
TXN00007034,TXN-2026-007034,2026-02-23 14:51:28,500.0,WITHDRAWAL,ACC001071,ATM0031,25.147907,82.562632,0,,2026-02-23 14:51:28
TXN00013159,TXN-2026-013159,2026-02-23 14:54:44,0.0,BALANCE_CHECK,ACC003368,ATM0132,27.921867,78.081039,0,,2026-02-23 14:54:44
TXN00012818,TXN-2026-012818,2026-02-23 14:58:38,4000.0,WITHDRAWAL,ACC004387,ATM0338,27.923113,78.068811,0,,2026-02-23 14:58:38
TXN00023005,TXN-2026-023005,2026-02-23 15:01:00,1500.0,WITHDRAWAL,ACC004055,ATM0324,27.9154,78.077877,0,,2026-02-23 15:01:00
TXN00011729,TXN-2026-011729,2026-02-23 15:01:57,1500.0,WITHDRAWAL,ACC002310,ATM0365,26.843324,80.919499,0,,2026-02-23 15:01:57
TXN00028235,TXN-2026-028235,2026-02-23 15:02:50,0.0,BALANCE_CHECK,ACC008068,ATM0211,26.808899,80.906326,0,,2026-02-23 15:02:50
TXN00023635,TXN-2026-023635,2026-02-23 15:15:35,1000.0,WITHDRAWAL,ACC000548,ATM0210,28.986552,77.706936,0,,2026-02-23 15:15:35
TXN00016752,TXN-2026-016752,2026-02-23 15:22:35,10000.0,WITHDRAWAL,ACC008279,ATM0377,28.641042,77.370924,0,,2026-02-23 15:22:35
TXN00014527,TXN-2026-014527,2026-02-23 15:22:45,2000.0,WITHDRAWAL,ACC005975,ATM0334,27.47058,77.637006,0,,2026-02-23 15:22:45
TXN00024894,TXN-2026-024894,2026-02-23 15:43:40,1000.0,WITHDRAWAL,ACC005600,ATM0087,28.619804,77.36927,0,,2026-02-23 15:43:40
TXN00008294,TXN-2026-008294,2026-02-23 15:51:55,15000.0,DEPOSIT,ACC007488,ATM0123,27.198969,78.005016,0,,2026-02-23 15:51:55
TXN00020418,TXN-2026-020418,2026-02-23 15:53:49,1000.0,WITHDRAWAL,ACC002138,ATM0221,26.877788,80.99139,0,,2026-02-23 15:53:49
TXN00020785,TXN-2026-020785,2026-02-23 15:56:10,3000.0,WITHDRAWAL,ACC008052,ATM0442,29.460522,77.721762,0,,2026-02-23 15:56:10
TXN00020614,TXN-2026-020614,2026-02-23 15:56:51,3000.0,WITHDRAWAL,ACC004245,ATM0139,27.909797,78.08291,0,,2026-02-23 15:56:51
TXN00028721,TXN-2026-028721,2026-02-23 15:57:17,1500.0,WITHDRAWAL,ACC000529,ATM0390,26.473413,80.344461,0,,2026-02-23 15:57:17
TXN00018970,TXN-2026-018970,2026-02-23 16:03:17,2000.0,WITHDRAWAL,ACC002604,ATM0233,25.382412,81.865005,0,,2026-02-23 16:03:17
TXN00007366,TXN-2026-007366,2026-02-23 16:06:45,5000.0,WITHDRAWAL,ACC003416,ATM0287,25.339455,82.985446,0,,2026-02-23 16:06:45
TXN00023083,TXN-2026-023083,2026-02-23 16:09:27,500.0,WITHDRAWAL,ACC000567,ATM0257,25.318345,82.974824,0,,2026-02-23 16:09:27
TXN00022362,TXN-2026-022362,2026-02-23 16:16:58,0.0,BALANCE_CHECK,ACC001664,ATM0374,28.98978,77.700955,0,,2026-02-23 16:16:58
TXN00026173,TXN-2026-026173,2026-02-23 16:26:32,1500.0,WITHDRAWAL,ACC008487,ATM0373,28.964329,77.735562,0,,2026-02-23 16:26:32
TXN00012924,TXN-2026-012924,2026-02-23 16:36:19,2000.0,WITHDRAWAL,ACC003088,ATM0198,25.439859,78.560845,0,,2026-02-23 16:36:19
TXN00027178,TXN-2026-027178,2026-02-23 16:44:52,0.0,BALANCE_CHECK,ACC003698,ATM0136,25.366694,83.019728,0,,2026-02-23 16:44:52
TXN00016566,TXN-2026-016566,2026-02-23 16:55:50,500.0,WITHDRAWAL,ACC001097,ATM0410,28.415599,79.359233,0,,2026-02-23 16:55:50
TXN00022638,TXN-2026-022638,2026-02-23 16:56:11,1000.0,WITHDRAWAL,ACC006919,ATM0064,25.367534,83.021326,0,,2026-02-23 16:56:11
TXN00029139,TXN-2026-029139,2026-02-23 16:57:14,2000.0,DEPOSIT,ACC005841,ATM0388,26.787988,83.401494,0,,2026-02-23 16:57:14
TXN00025994,TXN-2026-025994,2026-02-23 17:03:36,1000.0,WITHDRAWAL,ACC000188,ATM0207,26.79487,83.386232,0,,2026-02-23 17:03:36
TXN00010405,TXN-2026-010405,2026-02-23 17:19:06,4000.0,WITHDRAWAL,ACC001915,ATM0064,25.367534,83.021326,0,,2026-02-23 17:19:06
TXN00014976,TXN-2026-014976,2026-02-23 17:20:32,1000.0,WITHDRAWAL,ACC004971,ATM0103,28.80984,78.7503,0,,2026-02-23 17:20:32
TXN00015687,TXN-2026-015687,2026-02-23 17:38:59,8000.0,WITHDRAWAL,ACC006908,ATM0398,26.832052,80.920177,0,,2026-02-23 17:38:59
TXN00020062,TXN-2026-020062,2026-02-23 17:40:31,2500.0,WITHDRAWAL,ACC002366,ATM0442,29.460522,77.721762,0,,2026-02-23 17:40:31
TXN00003672,TXN-2026-003672,2026-02-23 18:00:40,3000.0,WITHDRAWAL,ACC005740,ATM0120,29.969001,77.531146,0,,2026-02-23 18:00:40
